plat,plon,dlat,dlon,time,minute
22.31,114.184,22.347,114.179,18:09:37,9
22.302,114.257,22.309,114.276,18:09:37,9
22.458,114.032,22.446,114.026,18:09:38,9
22.33,114.129,22.334,114.137,18:09:38,9
22.277,114.144,22.286,114.152,18:09:38,9
22.315,114.181,22.297,114.182,18:09:38,9
22.336,114.192,22.338,114.184,18:09:40,9
22.332,114.175,22.316,114.157,18:09:41,9
22.283,114.184,22.288,114.161,18:09:41,9
22.314,114.213,22.325,114.186,18:09:42,9
22.284,114.192,22.276,114.14,18:09:42,9
22.318,114.207,22.317,114.204,18:09:43,9
22.308,114.249,22.341,114.152,18:09:43,9
22.287,114.153,22.285,114.136,18:09:43,9
22.323,114.184,22.36,114.177,18:09:43,9
22.326,114.252,22.31,114.256,18:09:44,9
22.37,114.184,22.367,114.182,18:09:45,9
22.328,114.157,22.342,114.134,18:09:45,9
22.377,114.121,22.372,114.123,18:09:45,9
22.382,114.201,22.38,114.205,18:09:45,9
22.34,114.219,22.322,114.212,18:09:46,9
22.453,114.002,22.427,114.039,18:09:46,9
22.285,114.159,22.284,114.146,18:09:46,9
22.325,114.177,22.318,114.167,18:09:47,9
22.336,114.175,22.336,114.183,18:09:48,9
22.39,113.993,22.377,114.203,18:09:48,9
22.249,114.169,22.268,114.162,18:09:48,9
22.283,114.152,22.285,114.107,18:09:48,9
22.42,113.963,22.378,113.96,18:09:48,9
22.385,114.202,22.373,114.248,18:09:49,9
22.33,114.155,22.337,114.153,18:09:49,9
22.282,114.153,22.31,114.124,18:09:49,9
22.463,114.242,22.268,114.237,18:09:49,9
22.345,114.152,22.325,114.168,18:09:50,9
22.371,114.128,22.377,114.105,18:09:50,9
22.328,114.168,22.34,114.171,18:09:51,9
22.428,114.16,22.426,114.154,18:09:52,9
22.314,114.226,22.327,114.22,18:09:52,9
22.327,114.201,22.342,114.192,18:09:52,9
22.31,114.175,22.331,114.18,18:09:53,9
22.283,114.128,22.28,114.099,18:09:53,9
22.35,114.127,22.364,114.128,18:09:54,9
22.279,114.151,22.279,114.183,18:09:54,9
22.298,114.172,22.305,114.166,18:09:54,9
22.365,114.171,22.346,114.104,18:09:54,9
22.283,114.232,22.269,114.238,18:09:55,9
22.374,114.182,22.373,114.187,18:09:55,9
22.417,113.976,22.398,113.956,18:09:56,9
22.277,114.148,22.283,114.173,18:09:56,9
22.282,114.206,22.288,114.125,18:09:56,9
22.282,114.19,22.281,114.24,18:09:57,9
22.244,114.159,22.453,114.226,18:09:57,9
22.285,114.153,22.285,114.125,18:09:57,9
22.325,114.154,22.317,114.149,18:09:57,9
22.299,114.162,22.297,114.166,18:09:57,9
22.334,114.172,22.33,114.156,18:09:58,9
22.328,114.171,22.353,114.181,18:09:58,9
22.282,114.185,22.291,114.18,18:09:58,9
22.281,114.106,22.246,114.111,18:09:58,9
22.416,113.981,22.376,113.973,18:09:59,9
22.31,114.151,22.33,114.182,18:09:59,9
22.322,114.262,22.322,114.18,18:09:59,9
22.486,114.124,22.483,114.132,18:10:00,10
22.473,113.99,22.4,113.983,18:10:00,10
22.294,114.223,22.302,114.226,18:10:00,10
22.286,114.215,22.286,114.198,18:10:01,10
22.325,114.224,22.324,114.196,18:10:01,10
22.318,114.231,22.324,114.231,18:10:01,10
22.3,114.174,22.324,114.151,18:10:02,10
22.333,114.166,22.305,114.164,18:10:02,10
22.284,114.185,22.295,114.193,18:10:02,10
22.277,114.153,22.281,114.121,18:10:03,10
22.284,114.237,22.28,114.225,18:10:03,10
22.318,114.191,22.297,114.185,18:10:03,10
22.329,114.213,22.309,114.227,18:10:03,10
22.281,114.223,22.281,114.216,18:10:03,10
22.397,114.219,22.285,114.189,18:10:04,10
22.453,114.021,22.445,114.021,18:10:05,10
22.368,114.112,22.284,114.125,18:10:06,10
22.325,114.169,22.341,114.151,18:10:06,10
22.285,114.158,22.281,114.157,18:10:06,10
22.281,114.185,22.286,114.18,18:10:07,10
22.421,114.027,22.442,114.024,18:10:07,10
22.423,113.942,22.379,113.944,18:10:07,10
22.281,114.238,22.283,114.221,18:10:07,10
22.362,114.117,22.368,114.108,18:10:08,10
22.259,114.182,22.256,114.194,18:10:08,10
22.307,114.151,22.296,114.15,18:10:08,10
22.321,114.145,22.329,114.151,18:10:08,10
22.43,114.021,22.44,114.216,18:10:09,10
22.429,114.009,22.446,114.014,18:10:09,10
22.284,114.159,22.284,114.186,18:10:09,10
22.279,114.145,22.289,114.134,18:10:11,10
22.28,114.164,22.282,114.152,18:10:11,10
22.29,114.226,22.293,114.203,18:10:11,10
22.339,114.192,22.328,114.204,18:10:12,10
22.298,114.265,22.314,114.276,18:10:12,10
22.374,114.11,22.362,114.13,18:10:12,10
22.433,114.243,22.458,114.015,18:10:13,10
22.358,114.187,22.367,114.157,18:10:14,10
22.307,114.254,22.313,114.022,18:10:14,10
22.234,114.221,22.271,114.192,18:10:15,10
22.372,113.976,22.377,113.977,18:10:15,10
22.284,114.227,22.282,114.216,18:10:15,10
22.285,114.225,22.289,114.224,18:10:16,10
22.362,114.115,22.375,114.145,18:10:17,10
22.285,114.214,22.287,114.213,18:10:17,10
22.333,114.171,22.292,114.145,18:10:17,10
22.282,114.207,22.29,114.209,18:10:17,10
22.34,114.176,22.334,114.15,18:10:17,10
22.327,114.184,22.334,114.165,18:10:17,10
22.323,114.24,22.308,114.239,18:10:17,10
22.368,114.122,22.374,114.082,18:10:18,10
22.429,114.227,22.405,114.221,18:10:18,10
22.392,114.131,22.375,114.131,18:10:19,10
22.284,114.154,22.288,114.142,18:10:19,10
22.314,114.262,22.323,114.275,18:10:19,10
22.329,114.169,22.347,114.158,18:10:20,10
22.32,114.107,22.293,114.13,18:10:20,10
22.461,114.017,22.396,114.01,18:10:22,10
22.274,113.967,22.276,113.973,18:10:22,10
22.384,114.16,22.383,114.17,18:10:22,10
22.274,114.105,22.255,114.096,18:10:23,10
22.372,114.096,22.499,114.149,18:10:24,10
22.309,114.25,22.328,114.252,18:10:24,10
22.352,114.101,22.357,114.099,18:10:24,10
22.335,114.231,22.313,114.225,18:10:25,10
22.328,114.163,22.33,114.144,18:10:25,10
22.315,114.227,22.318,114.227,18:10:25,10
22.322,114.229,22.341,114.198,18:10:25,10
22.361,114.141,22.377,114.175,18:10:26,10
22.32,114.167,22.31,114.201,18:10:26,10
22.43,114.038,22.426,114.039,18:10:26,10
22.322,114.232,22.285,114.214,18:10:26,10
22.292,114.172,22.309,114.282,18:10:27,10
22.386,114.183,22.286,113.957,18:10:27,10
22.334,114.182,22.34,114.189,18:10:27,10
22.31,114.229,22.284,114.227,18:10:27,10
22.287,114.192,22.313,114.182,18:10:28,10
22.251,114.148,22.272,114.179,18:10:28,10
22.302,114.224,22.323,114.218,18:10:28,10
22.333,114.183,22.36,114.16,18:10:28,10
22.292,114.192,22.319,114.174,18:10:28,10
22.353,114.135,22.37,114.107,18:10:28,10
22.275,114.16,22.304,114.184,18:10:29,10
22.365,114.112,22.326,114.118,18:10:29,10
22.28,114.212,22.281,114.222,18:10:32,10
22.329,114.183,22.372,114.189,18:10:32,10
22.422,114.166,22.431,114.187,18:10:34,10
22.319,114.2,22.327,114.23,18:10:35,10
22.312,114.234,22.338,114.233,18:10:36,10
22.44,114.242,22.432,114.239,18:10:37,10
22.384,113.982,22.287,114.18,18:10:38,10
22.298,114.273,22.324,114.273,18:10:38,10
22.279,114.197,22.292,114.196,18:10:39,10
22.286,114.131,22.287,114.108,18:10:39,10
22.398,114.194,22.354,114.228,18:10:39,10
22.331,114.189,22.331,114.196,18:10:39,10
22.502,113.995,22.501,114.026,18:10:39,10
22.279,114.156,22.282,114.105,18:10:39,10
22.364,114.126,22.361,114.136,18:10:39,10
22.274,114.158,22.285,114.113,18:10:40,10
22.338,114.237,22.32,114.235,18:10:41,10
22.438,114.173,22.461,114.041,18:10:41,10
22.31,114.167,22.322,114.281,18:10:42,10
22.303,114.167,22.319,114.171,18:10:43,10
22.464,114.02,22.448,114.02,18:10:43,10
22.453,114.014,22.456,114.018,18:10:43,10
22.28,114.13,22.288,114.127,18:10:43,10
22.415,113.936,22.364,113.946,18:10:44,10
22.28,114.215,22.284,114.219,18:10:44,10
22.36,114.126,22.369,114.112,18:10:44,10
22.288,114.226,22.287,114.233,18:10:44,10
22.391,113.958,22.376,113.939,18:10:45,10
22.364,114.129,22.372,114.113,18:10:45,10
22.375,114.19,22.367,114.186,18:10:45,10
22.429,113.963,22.371,113.974,18:10:46,10
22.319,114.263,22.313,114.189,18:10:46,10
22.279,114.148,22.293,114.162,18:10:46,10
22.403,114.193,22.384,114.196,18:10:46,10
22.282,114.159,22.281,114.132,18:10:48,10
22.315,114.157,22.336,114.163,18:10:48,10
22.286,114.168,22.287,114.159,18:10:48,10
22.456,114.001,22.462,113.996,18:10:48,10
22.47,114.043,22.454,114.048,18:10:48,10
22.456,114.162,22.455,113.971,18:10:48,10
22.283,114.184,22.286,114.137,18:10:49,10
22.306,114.144,22.344,114.132,18:10:49,10
22.278,114.18,22.283,114.173,18:10:49,10
22.298,114.259,22.304,114.266,18:10:49,10
22.375,114.183,22.413,114.203,18:10:49,10
22.356,114.122,22.371,114.137,18:10:50,10
22.382,114.119,22.368,114.109,18:10:50,10
22.29,114.223,22.283,114.223,18:10:50,10
22.283,114.226,22.321,114.203,18:10:51,10
22.386,113.997,22.377,113.957,18:10:51,10
22.398,113.958,22.364,113.953,18:10:52,10
22.37,114.191,22.37,114.146,18:10:52,10
22.312,114.142,22.33,114.156,18:10:53,10
22.31,114.228,22.336,114.228,18:10:53,10
22.317,114.222,22.331,114.199,18:10:53,10
22.416,113.973,22.412,113.977,18:10:53,10
22.37,114.224,22.286,114.226,18:10:53,10
22.285,114.207,22.284,114.194,18:10:54,10
22.286,114.23,22.29,114.203,18:10:54,10
22.313,114.143,22.304,114.197,18:10:55,10
22.312,114.161,22.312,114.163,18:10:55,10
22.332,114.192,22.322,114.206,18:10:55,10
22.305,114.261,22.317,114.265,18:10:55,10
22.381,113.968,22.413,113.956,18:10:55,10
22.313,114.147,22.316,114.157,18:10:56,10
22.301,114.146,22.302,114.154,18:10:56,10
22.32,114.23,22.315,114.228,18:10:56,10
22.341,114.162,22.337,114.165,18:10:57,10
22.285,114.234,22.282,114.189,18:10:57,10
22.308,114.254,22.32,114.258,18:10:57,10
22.465,114.01,22.443,113.998,18:10:57,10
22.283,114.197,22.292,114.2,18:10:57,10
22.249,114.223,22.433,114.228,18:11:00,11
22.287,114.227,22.281,114.215,18:11:00,11
22.304,114.136,22.336,114.152,18:11:00,11
22.284,114.189,22.283,114.189,18:11:00,11
22.247,114.162,22.253,114.169,18:11:01,11
22.34,114.199,22.32,114.229,18:11:01,11
22.326,114.183,22.384,114.156,18:11:01,11
22.457,114.023,22.444,114.028,18:11:02,11
22.309,114.171,22.307,114.176,18:11:03,11
22.278,114.124,22.282,114.105,18:11:03,11
22.279,114.151,22.285,114.096,18:11:04,11
22.261,114.157,22.226,114.166,18:11:04,11
22.373,114.192,22.371,114.192,18:11:04,11
22.287,114.215,22.288,114.196,18:11:05,11
22.452,114.033,22.453,114.038,18:11:06,11
22.305,114.254,22.309,114.26,18:11:06,11
22.456,113.994,22.411,113.99,18:11:06,11
22.403,114.192,22.371,114.219,18:11:06,11
22.307,114.159,22.322,114.171,18:11:07,11
22.307,114.271,22.306,114.277,18:11:07,11
22.284,114.18,22.289,114.173,18:11:07,11
22.28,114.136,22.266,114.193,18:11:07,11
22.33,114.218,22.404,114.214,18:11:07,11
22.374,114.117,22.378,114.096,18:11:07,11
22.402,113.988,22.272,113.999,18:11:08,11
22.437,114.024,22.428,114.03,18:11:08,11
22.276,114.209,22.284,114.15,18:11:08,11
22.308,114.157,22.319,114.174,18:11:08,11
22.398,113.994,22.376,113.974,18:11:09,11
22.365,114.136,22.271,114.175,18:11:09,11
22.294,114.213,22.313,114.219,18:11:09,11
22.301,114.162,22.326,114.173,18:11:09,11
22.331,114.227,22.319,114.227,18:11:09,11
22.29,114.153,22.312,114.163,18:11:09,11
22.303,114.27,22.324,114.27,18:11:10,11
22.279,114.154,22.286,114.154,18:11:10,11
22.288,114.227,22.284,114.221,18:11:10,11
22.337,114.128,22.324,114.134,18:11:10,11
22.283,114.135,22.286,114.144,18:11:11,11
22.448,114.029,22.442,114.167,18:11:11,11
22.37,114.153,22.368,114.126,18:11:11,11
22.28,114.22,22.277,114.205,18:11:11,11
22.305,114.212,22.311,114.213,18:11:12,11
22.381,114.134,22.376,114.113,18:11:12,11
22.317,114.234,22.303,114.237,18:11:12,11
22.289,114.23,22.285,114.224,18:11:12,11
22.288,114.157,22.281,114.16,18:11:12,11
22.315,114.179,22.324,114.154,18:11:13,11
22.294,114.245,22.305,114.247,18:11:13,11
22.403,113.983,22.459,113.97,18:11:14,11
22.332,114.234,22.301,114.242,18:11:14,11
22.481,114.17,22.474,114.167,18:11:14,11
22.363,114.131,22.372,114.143,18:11:14,11
22.278,114.212,22.284,114.227,18:11:15,11
22.369,114.117,22.366,114.108,18:11:16,11
22.339,114.198,22.338,114.242,18:11:16,11
22.29,114.194,22.283,114.184,18:11:16,11
22.336,114.148,22.367,114.146,18:11:16,11
22.343,114.198,22.331,114.19,18:11:16,11
22.449,114.038,22.447,114.042,18:11:17,11
22.388,114.188,22.402,114.228,18:11:17,11
22.319,114.256,22.312,114.264,18:11:17,11
22.28,114.171,22.284,114.183,18:11:18,11
22.445,114.236,22.449,114.234,18:11:18,11
22.454,114.236,22.434,114.234,18:11:19,11
22.309,114.223,22.295,114.216,18:11:19,11
22.25,114.159,22.269,114.163,18:11:19,11
22.423,114.2,22.39,114.203,18:11:19,11
22.405,113.965,22.415,113.972,18:11:20,11
22.283,114.208,22.281,114.209,18:11:20,11
22.282,114.19,22.279,114.189,18:11:21,11
22.3,114.173,22.34,114.144,18:11:22,11
22.277,114.114,22.284,114.107,18:11:22,11
22.284,114.214,22.287,114.241,18:11:23,11
22.301,114.228,22.343,114.204,18:11:23,11
22.388,114.102,22.383,114.099,18:11:24,11
22.467,114.003,22.436,114.001,18:11:25,11
22.363,114.125,22.376,114.178,18:11:25,11
22.468,114.002,22.446,114.013,18:11:25,11
22.301,114.166,22.317,114.147,18:11:25,11
22.366,113.966,22.368,113.966,18:11:25,11
22.454,114.048,22.441,114.039,18:11:25,11
22.466,113.996,22.44,113.982,18:11:26,11
22.461,113.986,22.439,113.987,18:11:26,11
22.277,114.226,22.287,114.228,18:11:27,11
22.23,114.152,22.227,114.163,18:11:28,11
22.373,114.116,22.381,114.18,18:11:28,11
22.333,114.114,22.323,114.116,18:11:28,11
22.373,114.1,22.368,114.104,18:11:28,11
22.409,114.193,22.289,114.226,18:11:31,11
22.278,114.161,22.286,114.117,18:11:31,11
22.375,114.114,22.362,114.114,18:11:31,11
22.429,113.945,22.412,113.946,18:11:31,11
22.366,114.13,22.364,114.106,18:11:32,11
22.286,114.218,22.286,114.246,18:11:32,11
22.323,114.208,22.341,114.212,18:11:33,11
22.324,114.164,22.342,114.15,18:11:33,11
22.389,114.112,22.375,114.102,18:11:33,11
22.28,114.213,22.287,114.215,18:11:34,11
22.444,114.01,22.449,114.013,18:11:34,11
22.338,114.165,22.34,114.178,18:11:35,11
22.342,114.176,22.337,114.189,18:11:35,11
22.309,114.152,22.306,114.15,18:11:35,11
22.249,114.157,22.255,114.161,18:11:35,11
22.309,114.16,22.309,114.16,18:11:36,11
22.315,114.225,22.33,114.224,18:11:37,11
22.288,114.23,22.282,114.228,18:11:37,11
22.339,114.187,22.337,114.195,18:11:37,11
22.46,114.01,22.398,114.013,18:11:37,11
22.281,114.155,22.271,114.181,18:11:37,11
22.314,114.135,22.317,114.169,18:11:37,11
22.364,114.107,22.334,114.116,18:11:38,11
22.28,114.226,22.288,114.203,18:11:38,11
22.313,114.173,22.31,114.194,18:11:38,11
22.279,114.136,22.292,114.14,18:11:39,11
22.277,114.099,22.269,114.125,18:11:39,11
22.316,114.268,22.309,114.274,18:11:39,11
22.285,114.236,22.29,114.225,18:11:40,11
22.327,114.237,22.339,114.24,18:11:41,11
22.464,114.041,22.424,114.035,18:11:41,11
22.388,113.936,22.378,113.936,18:11:42,11
22.307,114.147,22.284,114.168,18:11:42,11
22.386,114.106,22.364,114.106,18:11:43,11
22.293,114.257,22.312,114.265,18:11:43,11
22.282,114.126,22.283,114.127,18:11:43,11
22.313,114.191,22.333,114.195,18:11:43,11
22.298,114.166,22.312,114.182,18:11:44,11
22.329,114.15,22.326,114.138,18:11:44,11
22.505,114.129,22.366,114.127,18:11:45,11
22.367,114.18,22.371,114.128,18:11:45,11
22.309,114.166,22.308,114.181,18:11:46,11
22.355,114.117,22.36,114.139,18:11:47,11
22.379,114.187,22.382,114.191,18:11:47,11
22.328,114.192,22.337,114.2,18:11:48,11
22.298,114.263,22.314,114.27,18:11:48,11
22.333,114.189,22.335,114.181,18:11:48,11
22.416,114.23,22.435,114.236,18:11:49,11
22.404,113.985,22.411,113.959,18:11:49,11
22.284,114.227,22.285,114.223,18:11:49,11
22.327,114.178,22.333,114.188,18:11:49,11
22.361,114.183,22.361,114.128,18:11:50,11
22.364,114.119,22.382,114.116,18:11:50,11
22.451,113.978,22.439,114.002,18:11:50,11
22.323,114.214,22.341,114.208,18:11:51,11
22.327,114.14,22.333,114.137,18:11:52,11
22.235,114.173,22.283,114.184,18:11:52,11
22.315,114.179,22.315,114.169,18:11:52,11
22.388,114.197,22.302,114.228,18:11:52,11
22.329,114.199,22.314,114.233,18:11:52,11
22.372,114.099,22.353,114.129,18:11:53,11
22.259,114.136,22.271,114.115,18:11:53,11
22.338,114.231,22.324,114.212,18:11:54,11
22.28,114.158,22.282,114.173,18:11:54,11
22.27,114.228,22.261,114.218,18:11:54,11
22.361,114.123,22.374,114.12,18:11:54,11
22.418,114.01,22.409,113.989,18:11:54,11
22.307,114.153,22.325,114.154,18:11:55,11
22.306,114.215,22.346,114.219,18:11:55,11
22.331,114.148,22.356,114.124,18:11:56,11
22.26,114.107,22.267,114.128,18:11:57,11
22.445,114.162,22.453,114.181,18:11:57,11
22.312,114.261,22.312,114.271,18:11:58,11
22.432,114.019,22.459,114.028,18:11:58,11
22.288,114.221,22.28,114.156,18:11:58,11
22.279,114.222,22.283,114.226,18:11:58,11
22.329,114.183,22.313,114.192,18:11:58,11
22.279,114.17,22.286,114.192,18:11:58,11
22.305,114.188,22.312,114.165,18:11:59,11
22.343,114.205,22.343,114.191,18:11:59,11
22.285,114.158,22.284,114.144,18:11:59,11
22.284,114.104,22.285,114.108,18:11:59,11
22.376,114.172,22.321,114.139,18:11:59,11
22.342,114.184,22.325,114.159,18:12:00,12
22.394,114.188,22.366,114.142,18:12:01,12
22.316,114.242,22.321,114.237,18:12:01,12
22.417,114.187,22.271,114.221,18:12:01,12
22.331,114.203,22.337,114.197,18:12:01,12
22.406,113.94,22.379,113.935,18:12:02,12
22.44,114.031,22.454,114.035,18:12:02,12
22.286,114.217,22.315,114.223,18:12:02,12
22.446,114.008,22.429,114.043,18:12:03,12
22.442,114.027,22.443,114.028,18:12:03,12
22.402,114.217,22.404,114.224,18:12:03,12
22.306,114.148,22.309,114.161,18:12:04,12
22.367,114.122,22.364,114.124,18:12:04,12
22.372,114.115,22.372,114.104,18:12:04,12
22.33,114.184,22.329,114.155,18:12:04,12
22.326,114.204,22.348,114.24,18:12:04,12
22.431,114.175,22.295,114.179,18:12:05,12
22.332,114.19,22.381,114.197,18:12:05,12
22.43,114.033,22.434,114.046,18:12:05,12
22.279,114.11,22.287,114.104,18:12:07,12
22.28,114.13,22.289,114.129,18:12:08,12
22.397,113.947,22.404,113.954,18:12:08,12
22.321,114.224,22.337,114.228,18:12:08,12
22.387,114.236,22.316,114.224,18:12:08,12
22.289,114.18,22.304,114.204,18:12:09,12
22.287,114.151,22.285,114.166,18:12:09,12
22.443,114.027,22.45,114.034,18:12:10,12
22.334,114.199,22.319,114.194,18:12:10,12
22.264,114.171,22.268,114.168,18:12:10,12
22.277,114.159,22.274,114.117,18:12:11,12
22.284,114.215,22.302,114.217,18:12:11,12
22.275,114.162,22.305,114.18,18:12:11,12
22.283,114.16,22.285,114.169,18:12:11,12
22.28,114.226,22.285,114.199,18:12:13,12
22.313,114.187,22.287,114.125,18:12:13,12
22.365,114.104,22.362,114.107,18:12:14,12
22.237,114.168,22.242,114.166,18:12:14,12
22.423,114.152,22.318,114.149,18:12:14,12
22.415,114.146,22.439,114.024,18:12:14,12
22.31,114.261,22.308,114.279,18:12:15,12
22.454,114.047,22.43,114.046,18:12:15,12
22.319,114.225,22.32,114.22,18:12:15,12
22.317,114.175,22.342,114.184,18:12:15,12
22.408,113.985,22.407,113.966,18:12:15,12
22.289,114.223,22.278,114.192,18:12:16,12
22.323,114.136,22.328,114.136,18:12:16,12
22.319,114.199,22.331,114.206,18:12:16,12
22.283,114.157,22.278,114.148,18:12:16,12
22.373,114.115,22.327,114.108,18:12:16,12
22.258,114.162,22.267,114.187,18:12:16,12
22.339,114.175,22.309,114.162,18:12:17,12
22.308,114.026,22.458,114.041,18:12:17,12
22.28,114.129,22.324,114.135,18:12:17,12
22.279,114.235,22.29,114.222,18:12:17,12
22.284,114.164,22.277,114.162,18:12:18,12
22.366,114.185,22.382,114.133,18:12:18,12
22.502,114.118,22.481,114.118,18:12:18,12
22.485,114.111,22.287,114.154,18:12:18,12
22.409,114.233,22.4,114.228,18:12:19,12
22.301,114.152,22.316,114.167,18:12:19,12
22.368,114.123,22.368,114.091,18:12:19,12
22.462,114.033,22.456,114.046,18:12:19,12
22.301,114.234,22.31,114.23,18:12:19,12
22.445,114.03,22.429,114.032,18:12:19,12
22.286,114.148,22.287,114.151,18:12:20,12
22.284,114.17,22.286,114.179,18:12:20,12
22.311,114.163,22.299,114.184,18:12:20,12
22.286,114.16,22.291,114.158,18:12:20,12
22.304,114.215,22.329,114.172,18:12:22,12
22.443,114.03,22.436,114.034,18:12:23,12
22.295,114.166,22.301,114.172,18:12:23,12
22.348,114.126,22.371,114.105,18:12:24,12
22.454,114.021,22.447,114.157,18:12:24,12
22.297,114.273,22.321,114.281,18:12:24,12
22.454,114.213,22.454,114.031,18:12:24,12
22.413,114.196,22.28,114.196,18:12:25,12
22.318,114.243,22.313,114.233,18:12:25,12
22.452,113.998,22.45,114.001,18:12:25,12
22.307,114.254,22.318,114.192,18:12:25,12
22.379,114.123,22.332,114.152,18:12:25,12
22.292,114.192,22.303,114.201,18:12:26,12
22.301,114.146,22.308,114.147,18:12:27,12
22.311,114.269,22.325,114.273,18:12:27,12
22.277,114.145,22.281,114.122,18:12:27,12
22.454,114.178,22.437,114.037,18:12:28,12
22.374,114.167,22.299,114.204,18:12:28,12
22.306,114.182,22.329,114.195,18:12:29,12
22.28,114.156,22.286,114.181,18:12:29,12
22.421,113.976,22.406,113.971,18:12:29,12
22.283,114.227,22.282,114.238,18:12:30,12
22.284,114.154,22.285,114.176,18:12:30,12
22.366,114.185,22.362,114.191,18:12:32,12
22.448,113.943,22.368,113.957,18:12:32,12
22.279,114.144,22.235,114.125,18:12:32,12
22.456,114.234,22.454,114.23,18:12:32,12
22.368,114.169,22.371,114.132,18:12:32,12
22.298,114.244,22.318,114.254,18:12:32,12
22.302,114.152,22.305,114.149,18:12:32,12
22.363,114.137,22.362,114.113,18:12:33,12
22.24,114.152,22.247,114.159,18:12:33,12
22.298,114.126,22.319,114.117,18:12:33,12
22.379,113.977,22.362,113.969,18:12:33,12
22.282,114.236,22.291,114.22,18:12:34,12
22.31,114.185,22.301,114.187,18:12:34,12
22.285,114.226,22.285,114.221,18:12:34,12
22.371,113.966,22.401,114.148,18:12:35,12
22.487,114.184,22.472,114.19,18:12:35,12
22.326,114.232,22.319,114.234,18:12:35,12
22.3,114.214,22.328,114.223,18:12:35,12
22.284,114.196,22.294,114.188,18:12:35,12
22.387,114.191,22.369,114.198,18:12:36,12
22.329,114.146,22.335,114.126,18:12:37,12
22.287,114.214,22.282,114.152,18:12:37,12
22.308,114.221,22.316,114.221,18:12:37,12
22.434,114.236,22.395,114.237,18:12:37,12
22.281,114.114,22.285,114.118,18:12:38,12
22.448,114.036,22.46,114.039,18:12:38,12
22.278,114.219,22.286,114.235,18:12:39,12
22.425,114.173,22.44,114.166,18:12:40,12
22.379,114.192,22.375,114.161,18:12:40,12
22.308,114.164,22.31,114.16,18:12:40,12
22.29,114.193,22.29,114.155,18:12:40,12
22.374,113.967,22.371,113.946,18:12:40,12
22.392,114.194,22.372,114.183,18:12:40,12
22.303,114.182,22.362,114.182,18:12:41,12
22.315,114.225,22.307,114.225,18:12:41,12
